Country/Region,Province/State,Lat,Long,Date,Cases,Deaths,Continent
Andorra,,42.5063,1.5218,4/1/20,390,10,Europe
Andorra,,42.5063,1.5218,4/2/20,428,10,Europe
Andorra,,42.5063,1.5218,4/3/20,439,16,Europe
Andorra,,42.5063,1.5218,4/4/20,466,21,Europe
Andorra,,42.5063,1.5218,4/5/20,501,26,Europe
Andorra,,42.5063,1.5218,4/6/20,525,31,Europe
Andorra,,42.5063,1.5218,4/7/20,545,39,Europe
Andorra,,42.5063,1.5218,4/8/20,564,52,Europe
Andorra,,42.5063,1.5218,4/9/20,583,58,Europe
Andorra,,42.5063,1.5218,4/10/20,601,71,Europe
Andorra,,42.5063,1.5218,4/11/20,601,71,Europe
Andorra,,42.5063,1.5218,4/12/20,638,128,Europe
Andorra,,42.5063,1.5218,4/13/20,646,128,Europe
Andorra,,42.5063,1.5218,4/14/20,659,128,Europe
Andorra,,42.5063,1.5218,4/15/20,673,169,Europe
Andorra,,42.5063,1.5218,4/16/20,673,169,Europe
Andorra,,42.5063,1.5218,4/17/20,696,191,Europe
Andorra,,42.5063,1.5218,4/18/20,704,205,Europe
Andorra,,42.5063,1.5218,4/19/20,713,235,Europe
Andorra,,42.5063,1.5218,4/20/20,717,248,Europe
Andorra,,42.5063,1.5218,4/21/20,717,282,Europe
Andorra,,42.5063,1.5218,4/22/20,723,309,Europe
Andorra,,42.5063,1.5218,4/23/20,723,333,Europe
Andorra,,42.5063,1.5218,4/24/20,731,344,Europe
Andorra,,42.5063,1.5218,4/25/20,738,344,Europe
Andorra,,42.5063,1.5218,4/26/20,738,344,Europe
Andorra,,42.5063,1.5218,4/27/20,743,385,Europe
Andorra,,42.5063,1.5218,4/28/20,743,398,Europe
Andorra,,42.5063,1.5218,4/29/20,743,423,Europe
Andorra,,42.5063,1.5218,4/30/20,745,468,Europe
Andorra,,42.5063,1.5218,5/1/20,745,468,Europe
Andorra,,42.5063,1.5218,5/2/20,747,472,Europe
Andorra,,42.5063,1.5218,5/3/20,748,493,Europe
Andorra,,42.5063,1.5218,5/4/20,750,499,Europe
Andorra,,42.5063,1.5218,5/5/20,751,514,Europe
Andorra,,42.5063,1.5218,5/6/20,751,521,Europe
Andorra,,42.5063,1.5218,5/7/20,752,526,Europe
Andorra,,42.5063,1.5218,5/8/20,752,537,Europe
Andorra,,42.5063,1.5218,5/9/20,754,545,Europe
Andorra,,42.5063,1.5218,5/10/20,755,550,Europe
Andorra,,42.5063,1.5218,5/11/20,755,550,Europe
Andorra,,42.5063,1.5218,5/12/20,758,568,Europe
Andorra,,42.5063,1.5218,5/13/20,760,576,Europe
Andorra,,42.5063,1.5218,5/14/20,761,596,Europe
Andorra,,42.5063,1.5218,5/15/20,761,604,Europe
Andorra,,42.5063,1.5218,5/16/20,761,615,Europe
Andorra,,42.5063,1.5218,5/17/20,761,617,Europe
Andorra,,42.5063,1.5218,5/18/20,761,624,Europe
Andorra,,42.5063,1.5218,5/19/20,761,628,Europe
Andorra,,42.5063,1.5218,5/20/20,762,639,Europe
Andorra,,42.5063,1.5218,5/21/20,762,639,Europe
Andorra,,42.5063,1.5218,5/22/20,762,652,Europe
Andorra,,42.5063,1.5218,5/23/20,762,653,Europe
Andorra,,42.5063,1.5218,5/24/20,762,653,Europe
Andorra,,42.5063,1.5218,5/25/20,763,663,Europe
Andorra,,42.5063,1.5218,5/26/20,763,676,Europe
Andorra,,42.5063,1.5218,5/27/20,763,676,Europe
Andorra,,42.5063,1.5218,5/28/20,763,681,Europe
Andorra,,42.5063,1.5218,5/29/20,764,684,Europe
Andorra,,42.5063,1.5218,5/30/20,764,692,Europe
Angola,,-11.2027,17.8739,1/22/20,0,0,Africa
Angola,,-11.2027,17.8739,1/23/20,0,0,Africa
Angola,,-11.2027,17.8739,1/24/20,0,0,Africa
Angola,,-11.2027,17.8739,1/25/20,0,0,Africa
Angola,,-11.2027,17.8739,1/26/20,0,0,Africa
Angola,,-11.2027,17.8739,1/27/20,0,0,Africa
Angola,,-11.2027,17.8739,1/28/20,0,0,Africa
Angola,,-11.2027,17.8739,1/29/20,0,0,Africa
Angola,,-11.2027,17.8739,1/30/20,0,0,Africa
Angola,,-11.2027,17.8739,1/31/20,0,0,Africa
Angola,,-11.2027,17.8739,2/1/20,0,0,Africa
Angola,,-11.2027,17.8739,2/2/20,0,0,Africa
Angola,,-11.2027,17.8739,2/3/20,0,0,Africa
Angola,,-11.2027,17.8739,2/4/20,0,0,Africa
Angola,,-11.2027,17.8739,2/5/20,0,0,Africa
Angola,,-11.2027,17.8739,2/6/20,0,0,Africa
Angola,,-11.2027,17.8739,2/7/20,0,0,Africa
Angola,,-11.2027,17.8739,2/8/20,0,0,Africa
Angola,,-11.2027,17.8739,2/9/20,0,0,Africa
Angola,,-11.2027,17.8739,2/10/20,0,0,Africa
Angola,,-11.2027,17.8739,2/11/20,0,0,Africa
Angola,,-11.2027,17.8739,2/12/20,0,0,Africa
Angola,,-11.2027,17.8739,2/13/20,0,0,Africa
Angola,,-11.2027,17.8739,2/14/20,0,0,Africa
Angola,,-11.2027,17.8739,2/15/20,0,0,Africa
Angola,,-11.2027,17.8739,2/16/20,0,0,Africa
Angola,,-11.2027,17.8739,2/17/20,0,0,Africa
Angola,,-11.2027,17.8739,2/18/20,0,0,Africa
Angola,,-11.2027,17.8739,2/19/20,0,0,Africa
Angola,,-11.2027,17.8739,2/20/20,0,0,Africa
Angola,,-11.2027,17.8739,2/21/20,0,0,Africa
Angola,,-11.2027,17.8739,2/22/20,0,0,Africa
Angola,,-11.2027,17.8739,2/23/20,0,0,Africa
Angola,,-11.2027,17.8739,2/24/20,0,0,Africa
Angola,,-11.2027,17.8739,2/25/20,0,0,Africa
Angola,,-11.2027,17.8739,2/26/20,0,0,Africa
Angola,,-11.2027,17.8739,2/27/20,0,0,Africa
Angola,,-11.2027,17.8739,2/28/20,0,0,Africa
Angola,,-11.2027,17.8739,2/29/20,0,0,Africa
Angola,,-11.2027,17.8739,3/1/20,0,0,Africa
Angola,,-11.2027,17.8739,3/2/20,0,0,Africa
Angola,,-11.2027,17.8739,3/3/20,0,0,Africa
Angola,,-11.2027,17.8739,3/4/20,0,0,Africa
Angola,,-11.2027,17.8739,3/5/20,0,0,Africa
Angola,,-11.2027,17.8739,3/6/20,0,0,Africa
Angola,,-11.2027,17.8739,3/7/20,0,0,Africa
Angola,,-11.2027,17.8739,3/8/20,0,0,Africa
Angola,,-11.2027,17.8739,3/9/20,0,0,Africa
Angola,,-11.2027,17.8739,3/10/20,0,0,Africa
Angola,,-11.2027,17.8739,3/11/20,0,0,Africa
Angola,,-11.2027,17.8739,3/12/20,0,0,Africa
Angola,,-11.2027,17.8739,3/13/20,0,0,Africa
Angola,,-11.2027,17.8739,3/14/20,0,0,Africa
Angola,,-11.2027,17.8739,3/15/20,0,0,Africa
Angola,,-11.2027,17.8739,3/16/20,0,0,Africa
Angola,,-11.2027,17.8739,3/17/20,0,0,Africa
Angola,,-11.2027,17.8739,3/18/20,0,0,Africa
Angola,,-11.2027,17.8739,3/19/20,0,0,Africa
Angola,,-11.2027,17.8739,3/20/20,1,0,Africa
Angola,,-11.2027,17.8739,3/21/20,2,0,Africa
Angola,,-11.2027,17.8739,3/22/20,2,0,Africa
Angola,,-11.2027,17.8739,3/23/20,3,0,Africa
Angola,,-11.2027,17.8739,3/24/20,3,0,Africa
Angola,,-11.2027,17.8739,3/25/20,3,0,Africa
Angola,,-11.2027,17.8739,3/26/20,4,0,Africa
Angola,,-11.2027,17.8739,3/27/20,4,0,Africa
Angola,,-11.2027,17.8739,3/28/20,5,0,Africa
Angola,,-11.2027,17.8739,3/29/20,7,0,Africa
Angola,,-11.2027,17.8739,3/30/20,7,0,Africa
Angola,,-11.2027,17.8739,3/31/20,7,1,Africa
Angola,,-11.2027,17.8739,4/1/20,8,1,Africa
Angola,,-11.2027,17.8739,4/2/20,8,1,Africa
Angola,,-11.2027,17.8739,4/3/20,8,1,Africa
Angola,,-11.2027,17.8739,4/4/20,10,2,Africa
Angola,,-11.2027,17.8739,4/5/20,14,2,Africa
Angola,,-11.2027,17.8739,4/6/20,16,2,Africa
Angola,,-11.2027,17.8739,4/7/20,17,2,Africa
Angola,,-11.2027,17.8739,4/8/20,19,2,Africa
Angola,,-11.2027,17.8739,4/9/20,19,2,Africa
Angola,,-11.2027,17.8739,4/10/20,19,2,Africa
Angola,,-11.2027,17.8739,4/11/20,19,4,Africa
Angola,,-11.2027,17.8739,4/12/20,19,4,Africa
Angola,,-11.2027,17.8739,4/13/20,19,4,Africa
Angola,,-11.2027,17.8739,4/14/20,19,5,Africa
Angola,,-11.2027,17.8739,4/15/20,19,5,Africa
Angola,,-11.2027,17.8739,4/16/20,19,5,Africa
Angola,,-11.2027,17.8739,4/17/20,19,5,Africa
Angola,,-11.2027,17.8739,4/18/20,24,6,Africa
Angola,,-11.2027,17.8739,4/19/20,24,6,Africa
Angola,,-11.2027,17.8739,4/20/20,24,6,Africa
Angola,,-11.2027,17.8739,4/21/20,24,6,Africa
Angola,,-11.2027,17.8739,4/22/20,25,6,Africa
Angola,,-11.2027,17.8739,4/23/20,25,6,Africa
Angola,,-11.2027,17.8739,4/24/20,25,6,Africa
Angola,,-11.2027,17.8739,4/25/20,25,6,Africa
Angola,,-11.2027,17.8739,4/26/20,26,6,Africa
Angola,,-11.2027,17.8739,4/27/20,27,6,Africa
Angola,,-11.2027,17.8739,4/28/20,27,6,Africa
Angola,,-11.2027,17.8739,4/29/20,27,7,Africa
Angola,,-11.2027,17.8739,4/30/20,27,7,Africa
Angola,,-11.2027,17.8739,5/1/20,30,11,Africa
Angola,,-11.2027,17.8739,5/2/20,35,11,Africa
Angola,,-11.2027,17.8739,5/3/20,35,11,Africa
Angola,,-11.2027,17.8739,5/4/20,35,11,Africa
Angola,,-11.2027,17.8739,5/5/20,36,11,Africa
Angola,,-11.2027,17.8739,5/6/20,36,11,Africa
Angola,,-11.2027,17.8739,5/7/20,36,11,Africa
Angola,,-11.2027,17.8739,5/8/20,43,11,Africa
Angola,,-11.2027,17.8739,5/9/20,43,13,Africa
Angola,,-11.2027,17.8739,5/10/20,45,13,Africa
Angola,,-11.2027,17.8739,5/11/20,45,13,Africa
Angola,,-11.2027,17.8739,5/12/20,45,13,Africa
Angola,,-11.2027,17.8739,5/13/20,45,14,Africa
Angola,,-11.2027,17.8739,5/14/20,48,14,Africa
Angola,,-11.2027,17.8739,5/15/20,48,17,Africa
Angola,,-11.2027,17.8739,5/16/20,48,17,Africa
Angola,,-11.2027,17.8739,5/17/20,48,17,Africa
Angola,,-11.2027,17.8739,5/18/20,50,17,Africa
Angola,,-11.2027,17.8739,5/19/20,52,17,Africa
Angola,,-11.2027,17.8739,5/20/20,52,17,Africa
Angola,,-11.2027,17.8739,5/21/20,58,17,Africa
Angola,,-11.2027,17.8739,5/22/20,60,17,Africa
Angola,,-11.2027,17.8739,5/23/20,61,18,Africa
Angola,,-11.2027,17.8739,5/24/20,69,18,Africa
Angola,,-11.2027,17.8739,5/25/20,70,18,Africa
Angola,,-11.2027,17.8739,5/26/20,70,18,Africa
Angola,,-11.2027,17.8739,5/27/20,71,18,Africa
Angola,,-11.2027,17.8739,5/28/20,74,18,Africa
Angola,,-11.2027,17.8739,5/29/20,81,18,Africa
Angola,,-11.2027,17.8739,5/30/20,84,18,Africa
Antigua and Barbuda,,17.0608,-61.7964,1/22/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,1/23/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,1/24/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,1/25/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,1/26/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,1/27/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,1/28/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,1/29/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,1/30/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,1/31/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/1/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/2/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/3/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/4/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/5/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/6/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/7/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/8/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/9/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/10/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/11/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/12/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/13/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/14/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/15/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/16/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/17/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/18/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/19/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/20/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/21/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/22/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/23/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/24/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/25/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/26/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/27/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/28/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,2/29/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/1/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/2/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/3/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/4/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/5/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/6/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/7/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/8/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/9/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/10/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/11/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/12/20,0,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/13/20,1,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/14/20,1,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/15/20,1,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/16/20,1,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/17/20,1,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/18/20,1,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/19/20,1,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/20/20,1,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/21/20,1,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/22/20,1,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/23/20,3,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/24/20,3,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/25/20,3,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/26/20,7,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/27/20,7,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/28/20,7,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/29/20,7,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/30/20,7,0,North America
Antigua and Barbuda,,17.0608,-61.7964,3/31/20,7,0,North America
Antigua and Barbuda,,17.0608,-61.7964,4/1/20,7,0,North America
Antigua and Barbuda,,17.0608,-61.7964,4/2/20,9,0,North America
Antigua and Barbuda,,17.0608,-61.7964,4/3/20,15,0,North America
Antigua and Barbuda,,17.0608,-61.7964,4/4/20,15,0,North America
Antigua and Barbuda,,17.0608,-61.7964,4/5/20,15,0,North America
Antigua and Barbuda,,17.0608,-61.7964,4/6/20,15,0,North America
Antigua and Barbuda,,17.0608,-61.7964,4/7/20,19,0,North America
Antigua and Barbuda,,17.0608,-61.7964,4/8/20,19,0,North America
Antigua and Barbuda,,17.0608,-61.7964,4/9/20,19,0,North America
Antigua and Barbuda,,17.0608,-61.7964,4/10/20,19,0,North America
Antigua and Barbuda,,17.0608,-61.7964,4/11/20,21,0,North America
Antigua and Barbuda,,17.0608,-61.7964,4/12/20,21,0,North America
Antigua and Barbuda,,17.0608,-61.7964,4/13/20,23,0,North America
Antigua and Barbuda,,17.0608,-61.7964,4/14/20,23,3,North America
Antigua and Barbuda,,17.0608,-61.7964,4/15/20,23,3,North America
Antigua and Barbuda,,17.0608,-61.7964,4/16/20,23,3,North America
Antigua and Barbuda,,17.0608,-61.7964,4/17/20,23,3,North America
Antigua and Barbuda,,17.0608,-61.7964,4/18/20,23,3,North America
Antigua and Barbuda,,17.0608,-61.7964,4/19/20,23,3,North America
Antigua and Barbuda,,17.0608,-61.7964,4/20/20,23,3,North America
Antigua and Barbuda,,17.0608,-61.7964,4/21/20,23,7,North America
Antigua and Barbuda,,17.0608,-61.7964,4/22/20,24,10,North America
Antigua and Barbuda,,17.0608,-61.7964,4/23/20,24,10,North America
Antigua and Barbuda,,17.0608,-61.7964,4/24/20,24,11,North America
Antigua and Barbuda,,17.0608,-61.7964,4/25/20,24,11,North America
Antigua and Barbuda,,17.0608,-61.7964,4/26/20,24,11,North America
Antigua and Barbuda,,17.0608,-61.7964,4/27/20,24,11,North America
Antigua and Barbuda,,17.0608,-61.7964,4/28/20,24,11,North America
Antigua and Barbuda,,17.0608,-61.7964,4/29/20,24,11,North America
Antigua and Barbuda,,17.0608,-61.7964,4/30/20,24,11,North America
Antigua and Barbuda,,17.0608,-61.7964,5/1/20,25,15,North America
Antigua and Barbuda,,17.0608,-61.7964,5/2/20,25,15,North America
Antigua and Barbuda,,17.0608,-61.7964,5/3/20,25,15,North America
Antigua and Barbuda,,17.0608,-61.7964,5/4/20,25,15,North America
Antigua and Barbuda,,17.0608,-61.7964,5/5/20,25,16,North America
Antigua and Barbuda,,17.0608,-61.7964,5/6/20,25,16,North America
Antigua and Barbuda,,17.0608,-61.7964,5/7/20,25,16,North America
Antigua and Barbuda,,17.0608,-61.7964,5/8/20,25,16,North America
Antigua and Barbuda,,17.0608,-61.7964,5/9/20,25,19,North America
Antigua and Barbuda,,17.0608,-61.7964,5/10/20,25,19,North America
Antigua and Barbuda,,17.0608,-61.7964,5/11/20,25,19,North America
Antigua and Barbuda,,17.0608,-61.7964,5/12/20,25,19,North America
Antigua and Barbuda,,17.0608,-61.7964,5/13/20,25,19,North America
Antigua and Barbuda,,17.0608,-61.7964,5/14/20,25,19,North America
Antigua and Barbuda,,17.0608,-61.7964,5/15/20,25,19,North America
Antigua and Barbuda,,17.0608,-61.7964,5/16/20,25,19,North America
Antigua and Barbuda,,17.0608,-61.7964,5/17/20,25,19,North America
Antigua and Barbuda,,17.0608,-61.7964,5/18/20,25,19,North America
Antigua and Barbuda,,17.0608,-61.7964,5/19/20,25,19,North America
Antigua and Barbuda,,17.0608,-61.7964,5/20/20,25,19,North America
Antigua and Barbuda,,17.0608,-61.7964,5/21/20,25,19,North America
Antigua and Barbuda,,17.0608,-61.7964,5/22/20,25,19,North America
Antigua and Barbuda,,17.0608,-61.7964,5/23/20,25,19,North America
Antigua and Barbuda,,17.0608,-61.7964,5/24/20,25,19,North America
Antigua and Barbuda,,17.0608,-61.7964,5/25/20,25,19,North America
Antigua and Barbuda,,17.0608,-61.7964,5/26/20,25,19,North America
Antigua and Barbuda,,17.0608,-61.7964,5/27/20,25,19,North America
Antigua and Barbuda,,17.0608,-61.7964,5/28/20,25,19,North America
Antigua and Barbuda,,17.0608,-61.7964,5/29/20,25,19,North America
Antigua and Barbuda,,17.0608,-61.7964,5/30/20,25,19,North America
Argentina,,-38.4161,-63.6167,1/22/20,0,0,South America
Argentina,,-38.4161,-63.6167,1/23/20,0,0,South America
Argentina,,-38.4161,-63.6167,1/24/20,0,0,South America
Argentina,,-38.4161,-63.6167,1/25/20,0,0,South America
Argentina,,-38.4161,-63.6167,1/26/20,0,0,South America
Argentina,,-38.4161,-63.6167,1/27/20,0,0,South America
Argentina,,-38.4161,-63.6167,1/28/20,0,0,South America
Argentina,,-38.4161,-63.6167,1/29/20,0,0,South America
Argentina,,-38.4161,-63.6167,1/30/20,0,0,South America
Argentina,,-38.4161,-63.6167,1/31/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/1/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/2/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/3/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/4/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/5/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/6/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/7/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/8/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/9/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/10/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/11/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/12/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/13/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/14/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/15/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/16/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/17/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/18/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/19/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/20/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/21/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/22/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/23/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/24/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/25/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/26/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/27/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/28/20,0,0,South America
Argentina,,-38.4161,-63.6167,2/29/20,0,0,South America
Argentina,,-38.4161,-63.6167,3/1/20,0,0,South America
Argentina,,-38.4161,-63.6167,3/2/20,0,0,South America
Argentina,,-38.4161,-63.6167,3/3/20,1,0,South America
Argentina,,-38.4161,-63.6167,3/4/20,1,0,South America
Argentina,,-38.4161,-63.6167,3/5/20,1,0,South America
Argentina,,-38.4161,-63.6167,3/6/20,2,0,South America
Argentina,,-38.4161,-63.6167,3/7/20,8,0,South America
Argentina,,-38.4161,-63.6167,3/8/20,12,0,South America
Argentina,,-38.4161,-63.6167,3/9/20,12,0,South America
Argentina,,-38.4161,-63.6167,3/10/20,17,0,South America
Argentina,,-38.4161,-63.6167,3/11/20,19,0,South America
Argentina,,-38.4161,-63.6167,3/12/20,19,0,South America
Argentina,,-38.4161,-63.6167,3/13/20,31,0,South America
Argentina,,-38.4161,-63.6167,3/14/20,34,1,South America
Argentina,,-38.4161,-63.6167,3/15/20,45,1,South America
Argentina,,-38.4161,-63.6167,3/16/20,56,1,South America
Argentina,,-38.4161,-63.6167,3/17/20,68,3,South America
Argentina,,-38.4161,-63.6167,3/18/20,79,3,South America
Argentina,,-38.4161,-63.6167,3/19/20,97,3,South America
Argentina,,-38.4161,-63.6167,3/20/20,128,3,South America
Argentina,,-38.4161,-63.6167,3/21/20,158,3,South America
Argentina,,-38.4161,-63.6167,3/22/20,266,3,South America
Argentina,,-38.4161,-63.6167,3/23/20,301,3,South America
Argentina,,-38.4161,-63.6167,3/24/20,387,52,South America
Argentina,,-38.4161,-63.6167,3/25/20,387,52,South America
Argentina,,-38.4161,-63.6167,3/26/20,502,63,South America
Argentina,,-38.4161,-63.6167,3/27/20,589,72,South America
Argentina,,-38.4161,-63.6167,3/28/20,690,72,South America
Argentina,,-38.4161,-63.6167,3/29/20,745,72,South America
Argentina,,-38.4161,-63.6167,3/30/20,820,228,South America
Argentina,,-38.4161,-63.6167,3/31/20,1054,240,South America
Argentina,,-38.4161,-63.6167,4/1/20,1054,248,South America
Argentina,,-38.4161,-63.6167,4/2/20,1133,256,South America
Argentina,,-38.4161,-63.6167,4/3/20,1265,266,South America
Argentina,,-38.4161,-63.6167,4/4/20,1451,279,South America
Argentina,,-38.4161,-63.6167,4/5/20,1451,280,South America
Argentina,,-38.4161,-63.6167,4/6/20,1554,325,South America
Argentina,,-38.4161,-63.6167,4/7/20,1628,338,South America
Argentina,,-38.4161,-63.6167,4/8/20,1715,358,South America
Argentina,,-38.4161,-63.6167,4/9/20,1795,365,South America
Argentina,,-38.4161,-63.6167,4/10/20,1975,375,South America
Argentina,,-38.4161,-63.6167,4/11/20,1975,440,South America
Argentina,,-38.4161,-63.6167,4/12/20,2142,468,South America
Argentina,,-38.4161,-63.6167,4/13/20,2208,515,South America
Argentina,,-38.4161,-63.6167,4/14/20,2277,559,South America
Argentina,,-38.4161,-63.6167,4/15/20,2443,596,South America
Argentina,,-38.4161,-63.6167,4/16/20,2571,631,South America
Argentina,,-38.4161,-63.6167,4/17/20,2669,666,South America
Argentina,,-38.4161,-63.6167,4/18/20,2758,685,South America
Argentina,,-38.4161,-63.6167,4/19/20,2839,709,South America
Argentina,,-38.4161,-63.6167,4/20/20,2941,737,South America
Argentina,,-38.4161,-63.6167,4/21/20,3031,840,South America
Argentina,,-38.4161,-63.6167,4/22/20,3144,872,South America
Argentina,,-38.4161,-63.6167,4/23/20,3435,919,South America
Argentina,,-38.4161,-63.6167,4/24/20,3607,976,South America
Argentina,,-38.4161,-63.6167,4/25/20,3780,1030,South America
Argentina,,-38.4161,-63.6167,4/26/20,3892,1107,South America
Argentina,,-38.4161,-63.6167,4/27/20,4003,1140,South America
Argentina,,-38.4161,-63.6167,4/28/20,4127,1162,South America
Argentina,,-38.4161,-63.6167,4/29/20,4285,1192,South America
Argentina,,-38.4161,-63.6167,4/30/20,4428,1256,South America
Argentina,,-38.4161,-63.6167,5/1/20,4532,1292,South America
Argentina,,-38.4161,-63.6167,5/2/20,4681,1320,South America
Argentina,,-38.4161,-63.6167,5/3/20,4783,1354,South America
Argentina,,-38.4161,-63.6167,5/4/20,4887,1442,South America
Argentina,,-38.4161,-63.6167,5/5/20,5020,1472,South America
Argentina,,-38.4161,-63.6167,5/6/20,5208,1524,South America
Argentina,,-38.4161,-63.6167,5/7/20,5371,1601,South America
Argentina,,-38.4161,-63.6167,5/8/20,5611,1659,South America
Argentina,,-38.4161,-63.6167,5/9/20,5776,1728,South America
Argentina,,-38.4161,-63.6167,5/10/20,6034,1757,South America
Argentina,,-38.4161,-63.6167,5/11/20,6278,1837,South America
Argentina,,-38.4161,-63.6167,5/12/20,6563,1862,South America
Argentina,,-38.4161,-63.6167,5/13/20,6879,2266,South America
